COUNTRY,Country,SEX,Gender,EDUCATION_FIELD,Field,MOBILITY,International mobility,EDUCATION_LEV,Education level,YEAR,Year,Value,Flag Codes,Flags
MEX,Mexico,F,Female,F10,Services,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,60,,
MEX,Mexico,M,Male,F10,Services,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,65,,
NLD,Netherlands,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F01,Education,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F01,Education,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,20009,,
NLD,Netherlands,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1399,,
NLD,Netherlands,M,Male,F01,Education,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,2589,,
NLD,Netherlands,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,421,,
NLD,Netherlands,M,Male,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,145,,
NLD,Netherlands,F,Female,F01,Education,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F01,Education,_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F01,Education,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F01,Education,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F02,Arts and humanities,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,79,,
NLD,Netherlands,F,Female,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F02,Arts and humanities,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,25220,,
NLD,Netherlands,M,Male,F02,Arts and humanities,_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,23070,,
NLD,Netherlands,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,3599,,
NLD,Netherlands,M,Male,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,478,,
NLD,Netherlands,M,Male,F02,Arts and humanities,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,5195,,
NLD,Netherlands,F,Female,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,140,,
NLD,Netherlands,M,Male,F02,Arts and humanities,MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F02,Arts and humanities,MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,47027,,
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,23619,,
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,11544,,
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,5397,,
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,542,,
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,5977,,
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,3239,,
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,259,,
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F03,"Social sciences, journalism and information",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,10492,,
NLD,Netherlands,M,Male,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,10687,,
NLD,Netherlands,F,Female,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1680,,
NLD,Netherlands,F,Female,F04,"Business, administration and law",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,14768,,
NLD,Netherlands,M,Male,F04,"Business, administration and law",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,14289,,
NLD,Netherlands,F,Female,F04,"Business, administration and law",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F04,"Business, administration and law",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F04,"Business, administration and law",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,12549,,
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,15983,,
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,942,,
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,6566,,
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,2119,,
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,164,,
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F05,"Natural sciences, mathematics and statistics",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,49,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,647,,
NLD,Netherlands,F,Female,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,2980,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,25157,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,715,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,45,,
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F06,Information and Communication Technologies (ICTs),MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F06,Information and Communication Technologies (ICTs),MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,784,,
NLD,Netherlands,M,Male,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1668,,
NLD,Netherlands,M,Male,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,4269,,
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,4062,,
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,2060,,
NLD,Netherlands,M,Male,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,226,,
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F07,"Engineering, manufacturing and construction",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F07,"Engineering, manufacturing and construction",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,38,,
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,186,,
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,2947,,
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_6,Bachelor’s or equivalent level,2019,2019,3115,,
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,264,,
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,56,,
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,1400,,
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,852,,
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,376,,
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,363,,
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",_T,Total,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F08,"Agriculture, forestry, fisheries and veterinary",MOB,Mobile including homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,F,Female,F08,"Agriculture, forestry, fisheries and veterinary",MOB_HOME,Homecoming nationals,ISCED11_8,Doctoral or equivalent level,2019,2019,,o,Missing value
NLD,Netherlands,M,Male,F09,Health and welfare,_T,Total,ISCED11_5,Short-cycle tertiary education,2019,2019,239,,
NLD,Netherlands,M,Male,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_5,Short-cycle tertiary education,2019,2019,0,,
NLD,Netherlands,M,Male,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_6,Bachelor’s or equivalent level,2019,2019,1533,,
NLD,Netherlands,F,Female,F09,Health and welfare,_T,Total,ISCED11_7,Master’s or equivalent level,2019,2019,11308,,
NLD,Netherlands,F,Female,F09,Health and welfare,MOB,Mobile including homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,997,,
NLD,Netherlands,F,Female,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,274,,
NLD,Netherlands,M,Male,F09,Health and welfare,MOB_HOME,Homecoming nationals,ISCED11_7,Master’s or equivalent level,2019,2019,121,,
